stop_name,latitude,longitude
COLLI FARNESINA 6,41.940562,12.457770
COLLI FARNESINA 5,41.942396,12.456725
COLLI FARNESINA 4/VACCARI,41.943130,12.455760
COLLI FARNESINA 3,41.943464,12.453785
COLLI FARNESINA 2,41.944754,12.453236
COLLI FARNESINA 1/RESPIGHI,41.943910,12.450709
CAMILLUCCIA/VIVAI,41.941855,12.446753
CAMILLUCCIA/SALSOMAGGIORE,41.940330,12.444234
V.LE VATICANO/MUSEI VATICANI,41.906927,12.453051
V.LE VATICANO/PISANI,41.905492,12.449573
V.LE VATICANO/CLIVO M.VATICANE,41.902504,12.446716
INZAGO/NERVIANO,41.946950,12.387695
SEGRATE/INZAGO,41.945251,12.385212
SEGRATE/PALMAROLA,41.943227,12.385424
GROTTAROSSA/VEIENTANA,41.973023,12.442884
GROTTAROSSA/MONTEFIASCONE,41.972585,12.439452
AURELIA/IRNERIO (MA),41.899006,12.429339
GROTTAROSSA/CASTIGLIONE IN TEV,41.971704,12.437890
L.GO BOCCEA,41.901039,12.427472
PANIZZI/CASAL DEL MARMO,41.955919,12.402338
GROTTAROSSA/CASALE GHELLA,41.971678,12.435777
CASSIA/GROTTAROSSA,41.971930,12.433281
CASSIA/CASAL SARACENO,41.968926,12.437349
PANIZZI/LUCCHINA,41.957717,12.399834
PINETA SACCHETTI/FORTE BOCCEA,41.908711,12.425166
PINETA SACCHETTI/CALISTO II,41.911427,12.423921
PINETA SACCHETTI/PIO VI,41.914240,12.422891
FIORI C./LANDUCCI TOSI,41.958452,12.397074
FORTE BRASCHI/PINETA SACCHETTI,41.916160,12.422982
SPERANI/GIUDICE,41.961088,12.396248
FORTE BRASCHI/CARDINAL GARAMPI,41.914965,12.421057
FORTE BRASCHI/NASALLI ROCCA G.B.,41.913052,12.419231
SPERANI/DUNCAN,41.962328,12.397574
SPERANI,41.965197,12.400379
CASSIA/GIUOCHI DELFICI,41.947765,12.463127
MAFFI/DUSMET,41.923299,12.417960
MAFFI/CRISTOFORI,41.925005,12.419343
MOSCA/ZIGLIARA,41.927572,12.420649
MOSCA/TORREVECCHIA,41.928863,12.417677
TORREVECCHIA/DIANO MARINA,41.929838,12.418225
QUARTACCIO/VINOVO,41.918495,12.392475
GROTTAROSSA/CASALE GHELLA,41.971729,12.435157
TORREVECCHIA/MONTEBRUNO,41.931181,12.419683
GROTTAROSSA/CASTIGLIONE IN TEV,41.971989,12.438569
GROTTAROSSA/MONTEFIASCONE,41.972886,12.440189
GROTTAROSSA/VEIENTANA,41.973133,12.442028
TORREVECCHIA/MONTEBRUNO,41.931122,12.419418
GROTTAROSSA/PARCO PACE,41.972813,12.444376
TORREVECCHIA/DIANO MARINA,41.929629,12.417820
PODERE S. GIUSTO/CALOSSO,41.922198,12.391607
PROVENZALE/TORREVECCHIA,41.927946,12.416942
PROVENZALE/MAFFI,41.926627,12.419871
PODERE S. GIUSTO/CIGLIANO,41.923990,12.391607
MAFFI/CRISTOFORI,41.924647,12.418894
MAFFI/DUSMET,41.922887,12.417461
FORTE BRASCHI/NASALLI ROCCA G.B.,41.913245,12.419874
STAZ.NE PRIMA PORTA,42.000099,12.493963
FORTE BRASCHI/CARDINAL GARAMPI,41.915122,12.421336
BOLOGNETTI A.,41.915629,12.422419
ARC.TA PASSIONE/RIQ. 66,42.012114,12.494346
ARC.TA PASSIONE/RIQ. 101,42.012251,12.495495
PINETA SACCHETTI/VENTURA,41.912905,12.423282
CIMITERO/V.LE UFFICI,42.008453,12.492725
PINETA SACCHETTI/CALISTO II,41.910705,12.424104
PINETA SACCHETTI/FORTE BOCCEA,41.907908,12.425213
V.LE S. ROCCO/CAPPELLA 77,42.016229,12.499740
PINETA SACCHETTI/URBANO II,41.905950,12.425247
V.LE CONF.SS.SACRAMENTO/CAPPELLA 81,42.016984,12.499695
V.LE CONF.SS.SACRAMENTO/CAPPELLA 49,42.017120,12.497425
V.LE S. ROCCO/CAPPELLA 37,42.017295,12.495201
C.NE CORNELIA/CAPRARA,41.903960,12.424828
V.LE S. ROCCO/CAPPELLA 17,42.018319,12.493933
FORNO CREMATORIO,42.018738,12.496931
V.LE VALLE BAGNATORE,42.018571,12.498935
V.LE S. MARIA ORAZIONE/CORPO C,42.019229,12.498970
V.LE S. MARIA ORAZIONE/CORPO A,42.019211,12.497483
V.LE S. MARIA ORAZIONE,42.020410,12.496006
V.LE DEI CIPRESSI/RIQ. 28,42.014151,12.492624
V.LE S. MARIA ORAZIONE,42.020531,12.494907
V.LE CIMITERO MONTEBELLO,42.015504,12.490064
CIMITERO FLAMINIO,42.019143,12.491111
V.LE DEGLI ISLAMICI,42.018755,12.489154
PODERE S. GIUSTO/ARIZZANO,41.926319,12.391442
PODERE C. BATTISTI/DI PIERRI,41.927463,12.392430
DI PIERRI,41.926051,12.394183
VANGA,41.911049,12.564007
V.LE VATICANO/CLIVO M.VATICANE,41.902654,12.447332
V.LE VATICANO/PISANI,41.905929,12.450134
V.LE VATICANO/MUSEI VATICANI,41.906539,12.451817
CRESCENZIO/RISORGIMENTO,41.905863,12.459665
BARDANZELLU/CAMPILLI,41.914704,12.577629
TESTA/FOCACCI,41.927548,12.396121
TOGLIATTI/ABELIE,41.893204,12.574648
TESTA,41.929011,12.394649
BARDANZELLU/CAMPILLI,41.914389,12.577390
TESTA/PODERE C. BATTISTI,41.928543,12.392646
CRESCENZIO/TERENZIO,41.905679,12.462740
PODERE C. BATTISTI/DI PIERRI,41.927607,12.392462
TIBURTINA/CROCIATE,41.908031,12.525908
EMO (MA),41.906734,12.449062
PODERE S. GIUSTO/ARIZZANO,41.926163,12.391334
EMO/BRAGADIN,41.904586,12.446527
EMO/AMMIRAGLI,41.903667,12.444660
XXI APRILE/NARDINI,41.918504,12.519762
VALLE AURELIA (MA),41.901618,12.438974
PROVINCIE/REGGIO CALABRIA,41.912190,12.520593
PROVINCIE/PADOVA,41.910883,12.520772
IPPOCRATE/PROVINCIE,41.909125,12.520348
VALLE AURELIA/BONACCORSI,41.903748,12.437465
IPPOCRATE/MARCHIAFAVA,41.906706,12.516946
UNIVERSITA'/REGINA ELENA,41.905426,12.515100
VALLE AURELIA/STAMPINI,41.905203,12.437433
VALLE AURELIA/SCUOLA,41.906748,12.437328
VALLE AURELIA/DE FABRITIIS,41.908457,12.436390
PODERE S. GIUSTO/CIGLIANO,41.923641,12.391424
TERMINI (MA-MB-FS),41.901801,12.499899
INDIPENDENZA,41.904525,12.502900
VALLE AURELIA,41.909666,12.435280
UNIVERSITA'/SCIENZE,41.904107,12.511479
VALLE AURELIA/DE FABRITIIS,41.908298,12.436335
UNIVERSITA'/REGINA ELENA,41.905329,12.515265
VALLE AURELIA/SCUOLA,41.906172,12.437605
IPPOCRATE/MARCHIAFAVA,41.907076,12.518014
PODERE S. GIUSTO/CALOSSO,41.921656,12.391475
IPPOCRATE/PROVINCIE,41.908939,12.520780
PROVINCIE/PADOVA,41.910846,12.521178
BOLOGNA (MB),41.913055,12.520930
XXI APRILE/VILLA RICOTTI,41.914520,12.520555
VALLE AURELIA/STAMPINI,41.904891,12.437326
S. COSTANZA/NOMENTANA,41.921569,12.516903
S. COSTANZA/ISTRIA,41.922767,12.513673
VALLE AURELIA (MA),41.901414,12.439139
EMO/AMMIRAGLI,41.903946,12.445532
EMO/BRAGADIN,41.905579,12.448267
EMO (MA),41.906778,12.449475
CANDIA/MOCENIGO,41.907806,12.452048
PODERE S. GIUSTO,41.919342,12.391362
ARCHIMEDE/BRIOSCHI,41.927160,12.479243
ARCHIMEDE,41.927490,12.475796
XIMENES,41.924934,12.476143
QUARTACCIO/VINOVO,41.918384,12.392837
NOMENTANA/ROMAGNOLI,41.938451,12.546207
NOMENTANA/FOGAZZARO,41.939894,12.550313
KANT/NOMENTANA,41.940537,12.552233
KANT/BERTERO,41.933023,12.555111
GALBANI/LAGOSTINA,41.928868,12.563230
FRUA,41.930495,12.563101
BARTOLO LONGO,41.930906,12.567541
CASAL DE' PAZZI/CICILIANO,41.929703,12.567052
CASAL DE' PAZZI/VALLETTA,41.928018,12.568861
GREGORIO XI/BOCCEA,41.902492,12.421613
GREGORIO XI/BOCCEA,41.902298,12.421192
CUSINO/RISERVA GRANDE,41.947231,12.373798
CUSINO/GAVERINA,41.949184,12.373278
TIBURTINA/BARGELLINI,41.909625,12.546923
VERANO,41.902189,12.518900
CUSINO/GAVERINA,41.948920,12.373086
CASAL DE' PAZZI/TIBURTINA,41.925898,12.570859
CASAL DE' PAZZI/VALLETTA,41.928184,12.568852
CASAL DE' PAZZI/BARTOLO LONGO,41.930362,12.566173
FRUA,41.930381,12.562296
GALBANI/GAVAZZI,41.932389,12.558740
REMEDELLO/CUSINO,41.947887,12.373565
QUARTACCIO/BOCCEA,41.914604,12.387157
CASAL DEL MARMO/BERNEZZO,41.917004,12.384092
COLOMBI/ALBATRI,41.867651,12.592952
COLOMBI/NIBBIO,41.869844,12.593634
COLOMBI/CANARINI,41.871498,12.594145
COLOMBI/PICCHIO,41.873675,12.594793
RUDERI CASA CALDA,41.874707,12.595639
ALZAVOLE/CINCIE,41.873640,12.602392
CODIROSSONI,41.871703,12.602668
PIOVANELLI,41.870978,12.602725
CINCIE,41.872725,12.603667
ALZAVOLE/CINCIE,41.873690,12.602589
ALZAVOLE/PARADISEE,41.874069,12.600092
RUDERI CASA CALDA,41.874740,12.595303
CASA CALDA/BALESTRUCCI,41.874256,12.593348
CASA CALDA/BELON,41.873132,12.590633
ROMANO P.,41.870490,12.577616
CASAL DEL MARMO/CIVICO 675,41.921131,12.381665
PIAN DEL MARMO/VIGUZZOLO,41.923215,12.383848
L.GO PRENESTE,41.892119,12.541037
PRENESTINA/IRPINIA,41.893501,12.550321
PIAN DEL MARMO,41.924715,12.384574
CASAL DEL MARMO/CIVICO 675,41.920965,12.381556
CASTELDELFINO,41.925255,12.383272
CASAL DEL MARMO/BERNEZZO,41.917216,12.383810
COLLATINA/BIROLLI,41.904865,12.599190
COLLATINA/LONGONI,41.904760,12.603511
COLLATINA/SEMEGHINI,41.904768,12.607127
COLLATINA/CAPRANESI,41.904713,12.610646
COLLATINA/VERTUNNI,41.904252,12.613702
COLLATINA/FOSSO PONTE DI NONA,41.910389,12.634994
COLLATINA/SALONE,41.911449,12.640998
STAZ.NE LUNGHEZZA (FL2),41.923386,12.668108
COLLATINA/FOSSO DEI PONZONI,41.921106,12.662282
DRONERO/CASAPINTA,41.916961,12.385476
LUNGHEZZA/BERNARDI,41.923045,12.672608
FOSSO OSA/CARPINONE,41.918052,12.674164
FOSSO OSA/VILLAMAGNA,41.914549,12.677942
ORBASSANO,41.916586,12.386592
FOSSO OSA/MACCHIAGODENA,41.909342,12.680976
FOSSO OSA/FARA S. MARTINO,41.908753,12.681507
FOSSO OSA/VILLALFONSINA,41.907401,12.683005
FOSSO OSA/PERANO,41.904641,12.684115
S. VALENTINO,41.923651,12.477115
FOSSO OSA/CASTEL FRENTANO,41.897756,12.688366
FOSSO OSA/PIETRANICO,41.895620,12.689633
FOSSO OSA/FILETTO,41.893411,12.691280
BUOZZI/VILLA SACCHETTI,41.921910,12.484052
PRENESTINA/ROCCA CENCIA,41.890188,12.695400
BUOZZI/TACCHINI,41.921623,12.487019
POLENSE/PRENESTINA,41.890843,12.698250
STAZ.NE MONTE MARIO (FS-FL3),41.939006,12.421216
MERCADANTE/GALLERIA BORGHESE,41.917164,12.493197
MASSA S. GIULIANO/CALASCIO,41.895864,12.702386
STAZ.NE MONTE MARIO (FS-FL3),41.938929,12.421076
MASSA S. GIULIANO/CELIERA,41.898475,12.701765
MASSA S. GIULIANO/COLLEPIETRO,41.900087,12.700068
MASSA S. GIULIANO/GRIFI,41.902010,12.697253
MASSA S. GIULIANO/ALANNO,41.904404,12.693817
MASSA S. GIULIANO/S. MARIA DI LORETO,41.906339,12.691740
COGLIATE/BEREGUARDO,41.957967,12.382848
MASSA S. GIULIANO/SCERNI,41.912043,12.687355
MASSA S. GIULIANO/PIANELLA,41.907586,12.690621
MASSA S. GIULIANO/PICCIANO,41.910125,12.688549
MASSA S. GIULIANO/ROCCAMORICE,41.914241,12.685964
MASSA S. GIULIANO/BASCIANO,41.915654,12.685070
ROTELLO,41.917696,12.683745
MASSA S. GIULIANO/BISENTI,41.915057,12.685282
MASSA S. GIULIANO/PICCIANO,41.909474,12.688887
BONCOMPAGNI/ABRUZZI,41.907999,12.492580
MASSA S. GIULIANO/S. MARIA DI LORETO,41.905889,12.691943
MASSA S. GIULIANO/ALANNO,41.904015,12.694119
MASSA S. GIULIANO/GRIFI,41.901714,12.697517
PIEMONTE/BONCOMPAGNI,41.908841,12.493468
MASSA S. GIULIANO/COLLEPIETRO,41.899626,12.700521
MASSA S. GIULIANO/CELIERA,41.898045,12.701859
MASSA S. GIULIANO/CALASCIO,41.895477,12.702478
PUCCINI,41.911533,12.492807
PRENESTINA/POLENSE,41.890804,12.697769
PRENESTINA/ROCCA CENCIA,41.890097,12.694671
PINCIANA/MUSEO BORGHESE,41.913977,12.493800
PINCIANA/ALLEGRI,41.915122,12.494162
FOSSO OSA/FILETTO,41.893844,12.691101
FOSSO OSA/PIETRANICO,41.896638,12.689217
FOSSO OSA/CASTEL FRENTANO,41.897986,12.688375
FOSSO OSA/MASSA D'ALBE,41.899624,12.687412
COGLIATE/BORGARELLO,41.959646,12.381066
FOSSO OSA/PESCOLANCIANO,41.901267,12.686283
FOSSO OSA/MONTELAPIANO,41.903192,12.684631
FOSSO OSA/PERANO,41.904901,12.684307
FOSSO OSA/VILLALFONSINA,41.907716,12.682774
FOSSO OSA/FARA S. MARTINO,41.908995,12.681432
FOSSO OSA/MACCHIAGODENA,41.909682,12.680864
FOSSO OSA/CROGNALETO,41.912286,12.679398
DON MINZONI,41.920757,12.479616
FOSSO OSA/VILLAMAGNA,41.914902,12.677826
MONTI PARIOLI,41.923209,12.477612
FOSSO OSA/CARPINONE,41.918946,12.674571
BORGARELLO/BEREGUARDO,41.958556,12.380061
STAZ.NE LUNGHEZZA (FL2),41.923009,12.667694
COLLATINA/FOSSO DEI PONZONI,41.921383,12.662660
COLLATINA/SALONE,41.911410,12.640400
STAZ.NE IPOGEO DEGLI OTTAVI,41.968321,12.408705
COLLATINA/FOSSO PONTE DI NONA,41.910395,12.633339
COLLATINA/VERTUNNI,41.904363,12.613866
COLLATINA/CAPRANESI,41.904320,12.611559
COLLATINA/SEMEGHINI,41.904866,12.606427
COLLATINA/LONGONI,41.904914,12.602802
COLLATINA/BIROLLI,41.905017,12.598346
VIGNE NUOVE/SEGNI,41.959624,12.535758
PARIOLI/SECCHI,41.924599,12.489905
PARIOLI/STOPPANI,41.923186,12.491375
RADICOFANI,41.971374,12.507904
QUINTINO SELLA,41.907816,12.495411
BARBERINI (MA),41.904341,12.488880
ANERIO,41.935537,12.515865
L.GO SOMALIA,41.935986,12.514821
SOMALIA/VIVALDI,41.935586,12.512482
MAGLIANO SABINA/FORANO,41.934756,12.511358
PRISCILLA,41.931730,12.511712
NOVELLA/ACILIA,41.929288,12.511961
TAGLIAMENTO/CHIANA,41.921479,12.504988
P.LE OSTIENSE (MB),41.875903,12.481864
TAGLIAMENTO/CLITUNNO,41.920294,12.503288
BUENOS AIRES,41.918455,12.500610
PO/SIMETO,41.916820,12.498303
BONCOMPAGNI/ABRUZZI,41.908111,12.492504
GIUSTINIANO (MB),41.856549,12.478591
GIUSTINIANO/SETTIMIO SEVERO,41.856077,12.482186
GIUSTINIANO/VILLA LUCINA,41.855843,12.483816
Carsoli,42.095627,13.080181
SEVERO/VILLA LUCINA,41.854448,12.484231
TIBERIO IMPERATORE,41.853337,12.486227
DOMIZIANO,41.851519,12.485081
LEONORI,41.850565,12.486332
GROTTA PERFETTA/P. MIRANDOLA,41.847067,12.488195
GROTTA PERFETTA/CIAFFI,41.844885,12.490800
GROTTA PERFETTA/SHAW,41.840165,12.503133
GROTTA PERFETTA/MOLIERE,41.839542,12.504918
GROTTA PERFETTA/CALDERON BARCA,41.837426,12.508246
GROTTA PERFETTA/GRANAI NERVA,41.834883,12.511828
GROTTA PERFETTA/SPALLA,41.832612,12.514676
GROTTA PERFETTA/ARDEATINA,41.830782,12.516534
BONCOMPAGNI/MARCHE,41.907687,12.490982
ARDEATINA/MILLEVOI,41.817358,12.522273
BONCOMPAGNI/PIEMONTE,41.908406,12.494045
ARDEATINA/FOSSO CECCHIGNOLA,41.814308,12.523429
ARDEATINA/TOR PAGNOTTA,41.809069,12.529472
ARDEATINA/CASALI CORNACCHIOLE,41.804916,12.534395
ARDEATINA/CENTRO DEL BIVIO,41.801053,12.536487
FIUME,41.910834,12.498179
ARDEATINA/G.R.A.,41.798512,12.535363
ARDEATINA/FIORANELLO,41.795189,12.534757
STAZIONE SAXA RUBRA,41.974610,12.494780
BUENOS AIRES,41.917780,12.499875
ARDEATINA/SCUOLE,41.772873,12.550564
ARDEATINA/STAZ. DIVINO AMORE,41.771051,12.555276
ARDEATINA/BORGO LOTTI,41.763621,12.558890
SEBINO,41.922165,12.505991
ARDEATINA/FALCOGNANA,41.760435,12.560054
STAZ.NE MONTE MARIO (FS-FL3),41.938875,12.420975
NEMORENSE/CRATI,41.927035,12.510727
PORTA MEDAGLIA/ARDEATINA,41.757139,12.557933
PORTA MEDAGLIA/FALCOGNANE,41.755373,12.549677
NEMORENSE/ACILIA,41.928571,12.512199
PORTA MEDAGLIA/BOSCHETTO CENCI,41.755688,12.539517
PRISCILLA,41.931291,12.511484
PORTA MEDAGLIA/CANESTRINI,41.756456,12.532939
PORTA MEDAGLIA/FED.NE CACCIA,41.756942,12.529372
MORICONE,41.933005,12.513247
PORTA MEDAGLIA/TORRE S. ANASTASIA,41.760636,12.524614
PIRAMIDE (MB),41.875915,12.481731
TORRE S. ANASTASIA/PORTA MEDAGLIA,41.762273,12.522852
TORRE S. ANASTASIA,41.764606,12.524458
TORRE S. ANASTASIA/PORTA MEDAGLIA,41.761915,12.522479
PORTA MEDAGLIA/TORRE S. ANASTASIA,41.760301,12.524979
PORTA MEDAGLIA/FED.NE CACCIA,41.756582,12.530017
PORTA MEDAGLIA/CANESTRINI,41.756321,12.533581
BALLARIN/MAROSO,41.839527,12.489984
PORTA MEDAGLIA/FALCOGNANE,41.755328,12.550271
PORTA MEDAGLIA/ARDEATINA,41.756884,12.558430
ARDEATINA/FALCOGNANA,41.760819,12.560301
TAGLIAMENTO/CLITUNNO,41.919855,12.502861
ARDEATINA/BORGO LOTTI,41.764230,12.558738
ARDEATINA/STAZ. DIVINO AMORE,41.771371,12.554653
ARDEATINA/FIORANELLO,41.795454,12.534836
ARDEATINA/G.R.A.,41.798509,12.535463
ARDEATINA/CENTRO DEL BIVIO,41.801872,12.536453
ARDEATINA/CASALI CORNACCHIOLE,41.805349,12.534192
ARDEATINA/TOR PAGNOTTA,41.810030,12.528850
ARDEATINA/MILLEVOI,41.817662,12.522364
GROTTA PERFETTA/ARDEATINA,41.830472,12.517023
GROTTA PERFETTA/SPALLA,41.833520,12.513994
GROTTA PERFETTA/GRANAI NERVA,41.836116,12.510121
GROTTA PERFETTA/CALDERON BARCA,41.837772,12.507995
GROTTA PERFETTA/MOLIERE,41.840018,12.504255
GROTTA PERFETTA/SHAW,41.840645,12.501401
GROTTA PERFETTA/CIAFFI,41.845308,12.490564
GROTTA PERFETTA/P. MIRANDOLA,41.847020,12.488503
AMBROSINI/LEONORI,41.847700,12.488443
AMBROSINI/ACCADEMIA PLATONICA,41.849005,12.490250
ACCADEMIA AGIATI/AMBROSINI,41.850390,12.490966
VILLA CHIGI,41.934618,12.514378
ACCADEMIA AGIATI/COLOMBO,41.852041,12.488831
TITO,41.853900,12.487243
LAURENTINA (MB),41.826561,12.481492
GIUSTINIANO/VILLA LUCINA,41.856175,12.483678
GIUSTINIANO/SETTIMIO SEVERO,41.856510,12.481268
GIUSTINIANO (MB),41.856818,12.479418
OSTIENSE/PREFETTURA,41.865561,12.479165
NEMORENSE/CRATI,41.927190,12.510679
STAZ.NE MONTE MARIO (FS-FL3),41.938829,12.420875
VESCOVIO,41.933364,12.512364
VEGIO/VERGERIO,41.945422,12.427662
BENEDETTINE/PROFILIO,41.946881,12.430107
DE NICOLA/TERMINI,41.902717,12.499610
GATTORNO ROSA/PALADINI,41.950163,12.429656
GATTORNO ROSA/BENEDETTINE,41.948416,12.429644
BENEDETTINE/RIMESSUOLA,41.945950,12.428688
RIVOLI,41.959454,12.350585
CHERASCO/RIVOLI,41.958513,12.347776
PO/SIMETO,41.916383,12.497886
CHERASCO/PALLANZENO,41.956837,12.346655
CHERASCO/295,41.952713,12.343874
CHERASCO/331,41.948581,12.344629
CAPRAIA/MONTE CROCE,41.945647,12.533425
CHERASCO/BARENGO,41.945271,12.345733
IMER/BASEGGIO,41.967307,12.532600
ANSELMI,41.965906,12.531718
BORGO TICINO,41.919172,12.373089
CHERASCO/STORTA,41.940847,12.348699
VIGNE NUOVE/DE LIGUORO,41.963337,12.535700
VIGNE NUOVE/PASINETTI,41.961225,12.536051
VIGNE NUOVE/CADIBONA,41.953684,12.535937
DE CURTIS,41.954530,12.532972
CONTI/MONTE MASSICO,41.952359,12.528711
MONTE MASSICO,41.950974,12.527226
CHERASCO/BARENGO,41.945022,12.346037
VAL DI LANZO/VALLE SCRIVIA,41.943084,12.525222
VAL DI LANZO/CASALE GIULIANI,41.944171,12.523589
VAL DI LANZO,41.945373,12.521667
P.LE JONIO,41.945848,12.526256
CHERASCO/331,41.948910,12.344828
MONTE ROCCHETTA/MONTE CROCE,41.946707,12.531647
MONTE MASSICO,41.950776,12.527422
CONTI/MONTE MASSICO,41.952541,12.529401
DE CURTIS/GALLI,41.954281,12.533503
DE CURTIS/VIGNE NUOVE,41.953632,12.535086
VIGNE NUOVE/LIMBARA,41.956935,12.535773
CHERASCO/295,41.952575,12.344035
CHERASCO/PALLANZENO,41.956476,12.346704
VIGNE NUOVE/PASINETTI,41.961540,12.536266
VIGNE NUOVE/DE LIGUORO,41.964013,12.535877
JONIO (MB1),41.945678,12.528706
CHERASCO/RIVOLI,41.958687,12.348160
RIVOLI/CRISSOLO,41.959263,12.350296
GAVI/RIVOLI,41.958961,12.353412
RIVOLI/GAVI,41.956806,12.354394
RIVOLI/240,41.959088,12.354274
DELLA SETA U.,41.961980,12.525763
TALLI/DE ANGELIS,41.964553,12.523994
TALLI/MORELLI,41.964983,12.521491
TALLI/BENTI BULGARELLI,41.964918,12.518942
CAVALIERI/CARNABUCI,41.966274,12.513449
CAVALIERI/PACCHIAROTTI,41.964053,12.513369
DE FILIPPO/PILOTTO,41.965939,12.517271
DE FILIPPO/ELMO,41.967163,12.516110
DE FILIPPO/PICA,41.968716,12.516802
RIVOLI/CASORSIO,41.959588,12.352833
RUSSOLILLO/LABIA,41.970573,12.517594
RUSSOLILLO/VOCAZIONISTI,41.971778,12.516398
RADICOFANI/CAPANNORI,41.973783,12.514535
S. LEO,41.979998,12.510868
CAMERATA PICENA/FORCE,41.985396,12.513597
RAPAGNANO/APIRO,41.983654,12.513409
RAPAGNANO/PETRITOLI,41.982168,12.513013
S. LEO,41.980025,12.510635
VALLERANO/MONALDI,41.786408,12.462628
RADICOFANI/CAPANNORI,41.973122,12.514992
RUSSOLILLO/VOCAZIONISTI,41.971616,12.516393
RUSSOLILLO/LABIA,41.970049,12.517937
DE FILIPPO/PICA,41.968483,12.515234
DE FILIPPO/PILOTTO,41.965447,12.517538
CAVALIERI/PACCHIAROTTI,41.964268,12.513540
CAVALIERI/CARNABUCI,41.966191,12.514218
CAVALIERI/PASQUARIELLO,41.964887,12.515655
TALLI/BENTI BULGARELLI,41.964863,12.519129
TALLI/MORELLI,41.964707,12.522318
TALLI/DE ANGELIS,41.964183,12.524559
DELLA SETA U.,41.961387,12.525383
VIMERCATI/ATENEO SALESIANO,41.958685,12.524284
PRATI FISCALI/VALLE MELAINA,41.946199,12.524775
PRATI FISCALI/VAL DI LANZO,41.946422,12.520643
PRATI FISCALI/VALTOURNANCHE,41.946283,12.516186
PRATI FISCALI/VAL D'ALA,41.945603,12.513736
SETTEBAGNI/MADDALENO,41.987805,12.517596
VALLERANO/MONALDI,41.786320,12.463219
PRATI FISCALI/VILLA SPADA,41.942534,12.510644
PRATI FISCALI/VAL D'ALA,41.945569,12.514524
PRATI FISCALI/VALTOURNANCHE,41.946144,12.517671
TIRRENO/VAL SERIANA,41.938341,12.530177
STA.NE TIBURTINA (MB),41.910299,12.529546
NOMENTANA/CICERONE,41.999010,12.625642
NOMENTANA/FONTE LACRIMOSA,41.998422,12.622607
NOMENTANA/PARINI,41.997715,12.620648
NOMENTANA/MONTE LIVATA,41.990904,12.618629
NOMENTANA/MONTE BIANCO,41.981344,12.616170
NOMENTANA/POGGIO FIORITO,41.973058,12.613384
NOMENTANA/PALOMBARESE,41.970056,12.609616
NOMENTANA/F.LLI MARISTI,41.969088,12.605869
NOMENTANA/DE LA RIVA,41.967800,12.601546
NOMENTANA/DANTE DA MAIANO,41.964441,12.596373
NOMENTANA/CATACOMBE,41.961979,12.593039
NOMENTANA/PODERE S. ALESSANDRO,41.960049,12.588977
NOMENTANA/CESARINA,41.958572,12.584512
NOMENTANA/G.R.A.,41.955969,12.577477
NOMENTANA/SPADUCCI,41.949714,12.570257
NOMENTANA/TOSATTI,41.947396,12.568136
NOMENTANA/FOGAZZARO,41.939754,12.549480
NOMENTANA/GRAF,41.941509,12.553843
NOMENTANA/LORENZINI,41.943055,12.557713
NOMENTANA/PODERE ROSA,41.944816,12.561943
NOMENTANA/CASALE S. BASILIO,41.946674,12.566575
NOMENTANA/TOSATTI,41.948175,12.569232
NOMENTANA/SPADUCCI,41.950209,12.570677
NOMENTANA/SCUOLA RURALE,41.954710,12.575622
NOMENTANA/G.R.A.,41.956171,12.578055
NOMENTANA/CESARINA,41.958684,12.585143
NOMENTANA/PODERE S. ALESSANDRO,41.960332,12.589896
NOMENTANA/CATACOMBE,41.962309,12.593955
NOMENTANA/DANTE DA MAIANO,41.965119,12.597391
NOMENTANA/PRATO LAURO,41.968507,12.604031
NOMENTANA/F.LLI MARISTI,41.969165,12.606527
NOMENTANA/PALOMBARESE,41.971480,12.612863
NOMENTANA/POGGIO FIORITO,41.973338,12.613781
NOMENTANA/MONTE BIANCO,41.981858,12.616462
NOMENTANA/MONTE LIVATA,41.991460,12.618931
NOMENTANA/G. B. VICO,41.994558,12.619181
NOMENTANA/PARINI,41.997546,12.620669
NOMENTANA/MONTE CELIO,41.998599,12.624054
NOMENTANA/CICERONE,41.998933,12.626020
NOMENTANA/MONTE GENNARO,42.000320,12.631833
MARX/HEGEL,41.936880,12.558238
MARX,41.939793,12.563985
MARX/LEIBNIZ 1,41.938851,12.563047
MARX/LESSING,41.939447,12.561769
MARX/CASALE AGUZZANO,41.938206,12.561334
MARX/CASALE AGUZZANO,41.938141,12.560370
SPINOZA,41.937048,12.555036
KANT/NOMENTANA,41.940389,12.552617
GRAF,41.942950,12.552808
OJETTI/TOSATTI,41.944101,12.549040
CIMONE/GOTTARDO,41.931237,12.535693
JONIO/TALENTI,41.943947,12.545193
JONIO/BANDELLO,41.943861,12.541902
CIMONE/MONTE ACERO,41.931100,12.537465
JONIO/MONTE FASCIA,41.944693,12.535144
CIMONE/VETTORE,41.933372,12.537209
JONIO/MONTE ROCCHETTA,41.945768,12.531709
JONIO (MB1),41.946011,12.527974
SOMALIA/MASCAGNI,41.934419,12.519352
SOMALIA/MARTUCCI,41.935673,12.516919
LAURENTINA (MB),41.826664,12.481098
LAURENTINA (MB),41.826542,12.481604
SOMALIA/MARTUCCI,41.935365,12.517580
SOMALIA/MASCAGNI,41.933946,12.519808
BISSOLATI,41.905282,12.492682
CASTEL DI LEVA/CACCIOPPOLI,41.787082,12.487580
